account_length,customer_service_calls,number_vm_messages,total_day_calls,total_day_charge,total_day_min,total_eve_calls,total_eve_charge,total_eve_min,total_intl_calls,total_intl_charge,total_intl_minutes,total_night_calls,total_night_charge,total_night_minutes,voice_mail_plan,intertiol_plan,location_code,Churn,total_mins,total_calls,total_charge,mins_per_call,has_plan
123.0,2.0,22.0,105.0,33.59,197.6,86.0,6.8,80.0,12.0,4.21,15.6,82.0,5.44,120.8,Yes,No,452.0,No,414.00000000000006,285.0,50.04,1.4526315789473687,Yes
95.0,0.0,37.0,109.0,37.43,220.2,99.0,15.75,185.3,2.0,1.11,4.1,82.0,9.23,205.1,Yes,Yes,445.0,Yes,614.7,292.0,63.519999999999996,2.10513698630137,Yes
93.0,0.0,0.0,85.0,24.87,146.3,95.0,18.41,216.6,3.0,3.11,11.5,82.0,10.49,233.0,No,No,452.0,No,607.4,265.0,56.88,2.292075471698113,No
80.0,0.0,0.0,97.0,35.07,206.3,98.0,13.17,154.9,12.0,3.35,12.4,82.0,11.86,263.6,No,No,547.0,No,637.2,289.0,63.45,2.2048442906574395,No
77.0,1.0,0.0,112.0,24.19,142.3,111.0,26.04,306.3,1.0,2.67,9.9,82.0,8.84,196.5,No,No,452.0,No,655.0,306.0,61.74000000000001,2.1405228758169934,No
141.0,0.0,0.0,111.0,32.71,192.4,87.0,13.34,156.9,6.0,2.97,11.0,82.0,7.91,175.8,No,No,452.0,No,536.1,286.0,56.92999999999999,1.8744755244755245,No
163.0,0.0,0.0,77.0,42.11,247.7,108.0,22.91,269.5,7.0,2.59,9.6,82.0,7.53,167.3,No,No,445.0,Yes,694.1,274.0,75.14,2.533211678832117,No
84.0,2.0,0.0,125.0,27.12,159.5,90.0,21.0,247.1,4.0,1.94,7.2,82.0,8.46,187.9,No,No,445.0,No,601.7,301.0,58.52,1.9990033222591364,No
180.0,3.0,0.0,121.0,24.4,143.5,111.0,16.09,189.3,5.0,2.38,8.8,82.0,7.87,174.9,No,No,452.0,No,516.5,319.0,50.739999999999995,1.6191222570532915,No
125.0,1.0,32.0,109.0,16.41,96.5,109.0,12.39,145.8,2.0,2.54,9.4,82.0,7.85,174.4,Yes,No,445.0,No,426.1,302.0,39.19,1.4109271523178808,Yes
124.0,1.0,0.0,108.0,28.78,169.3,91.0,15.18,178.6,3.0,3.29,12.2,82.0,10.9,242.3,No,No,547.0,No,602.4000000000001,284.0,58.15,2.1211267605633806,No
87.0,0.0,21.0,113.0,36.38,214.0,114.0,15.3,180.0,5.0,2.86,10.6,82.0,6.05,134.5,Yes,No,452.0,No,539.1,314.0,60.59,1.7168789808917198,Yes
110.0,1.0,38.0,102.0,40.17,236.3,112.0,16.65,195.9,6.0,2.62,9.7,82.0,8.26,183.5,Yes,No,452.0,No,625.4000000000001,302.0,67.7,2.070860927152318,Yes
162.0,1.0,0.0,118.0,31.37,184.5,95.0,19.04,224.0,3.0,3.13,11.6,82.0,8.12,180.5,No,No,445.0,No,600.6,298.0,61.66,2.0154362416107383,No
81.0,1.0,0.0,84.0,26.27,154.5,91.0,18.38,216.2,3.0,3.7,13.7,82.0,10.34,229.8,No,No,547.0,No,614.2,260.0,58.69,2.3623076923076924,No
4.0,0.0,0.0,89.0,24.7,145.3,93.0,25.82,303.8,4.0,2.4,8.9,82.0,9.27,206.1,No,Yes,547.0,No,664.1,268.0,62.18999999999999,2.477985074626866,Yes
116.0,1.0,24.0,90.0,39.59,232.9,94.0,12.93,152.1,6.0,2.89,10.7,82.0,10.746666666666668,238.76666666666665,Yes,No,452.0,No,634.4666666666667,272.0,66.15666666666667,2.332598039215686,Yes
67.0,2.0,0.0,65.0,23.61,138.9,109.0,17.76,208.9,3.0,2.48,9.2,82.0,10.46,232.4,No,No,452.0,No,589.4000000000001,259.0,54.31,2.275675675675676,No
95.33333333333333,1.0,0.0,126.0,18.89,111.1,95.0,26.64,313.4,6.0,2.84,10.5,82.0,9.71,215.7,No,No,452.0,No,650.7,309.0,58.08,2.105825242718447,No
128.0,1.0,0.0,130.0,38.74,227.9,71.0,25.72,302.6,7.0,1.49,5.5,82.0,8.62,191.5,No,No,445.0,Yes,727.5,290.0,74.57000000000001,2.5086206896551726,No
107.0,0.0,0.0,100.0,20.93,123.1,82.0,13.46,158.4,5.0,2.51,9.3,82.0,11.52,256.1,No,No,452.0,No,546.9,269.0,48.419999999999995,2.033085501858736,No
79.0,3.0,0.0,99.0,37.79,222.3,82.0,12.43,146.2,4.0,2.4,8.9,82.0,12.4,275.6,No,No,452.0,No,653.0,267.0,65.02,2.445692883895131,No
159.0,1.0,0.0,114.0,28.87,169.8,105.0,16.8,197.7,4.0,3.13,11.6,82.0,8.72,193.7,No,No,452.0,No,572.8000000000001,305.0,57.52,1.8780327868852462,No
136.0,3.0,0.0,88.0,32.93,185.6,94.0,17.97,224.4,5.0,2.97,11.0,82.0,3.26,67.4,No,Yes,445.0,Yes,488.4,269.0,57.129999999999995,1.8156133828996281,Yes
118.0,4.0,21.0,119.0,26.61,173.5,122.0,16.78,213.2,2.0,3.0,11.1,82.0,7.14,152.7,Yes,Yes,445.0,Yes,550.5,325.0,53.53,1.6938461538461538,Yes
91.0,5.0,0.0,110.0,25.25,164.4,122.0,13.31,157.3,3.0,3.16,11.7,82.0,10.8,226.9,No,No,452.0,Yes,560.3000000000001,317.0,52.519999999999996,1.7675078864353315,No
62.0,1.0,0.0,113.0,41.28,256.7,115.0,19.7,230.0,3.0,3.56,13.2,82.0,11.96,266.7,No,No,452.0,Yes,766.6,313.0,76.5,2.4492012779552716,No
162.0,4.0,0.0,114.0,10.02,68.7,92.0,14.39,155.5,3.0,2.46,9.1,82.0,6.97,151.8,No,No,452.0,Yes,385.1,291.0,33.839999999999996,1.323367697594502,No
103.0,4.0,35.0,102.0,20.79,122.5,82.0,18.71,202.3,3.0,3.75,13.9,82.0,3.93,90.4,Yes,No,547.0,Yes,429.1,269.0,47.18,1.5951672862453532,Yes
125.0,0.0,0.0,74.0,48.73,293.4,146.0,22.99,265.5,2.0,3.29,12.2,82.0,4.83,121.3,No,Yes,452.0,Yes,692.4,304.0,79.84,2.2776315789473682,Yes
143.0,0.0,0.0,106.0,35.96,217.3,122.0,13.2,177.1,3.0,1.22,4.5,82.0,9.14,201.0,No,No,452.0,Yes,599.9,313.0,59.519999999999996,1.9166134185303514,No
80.0,1.0,0.0,129.0,49.01,262.5,85.0,16.63,182.6,4.0,1.94,7.2,82.0,9.46,196.3,No,Yes,452.0,Yes,648.6000000000001,300.0,77.03999999999999,2.1620000000000004,Yes
131.0,0.0,0.0,86.0,26.08,153.4,81.0,16.87,198.5,3.0,2.81,10.4,83.0,7.4,164.4,No,No,547.0,No,526.6999999999999,253.0,53.160000000000004,2.0818181818181816,No
74.0,3.0,0.0,111.0,25.25,148.5,42.0,12.45,146.5,6.0,2.67,9.9,83.0,13.01,289.2,No,No,547.0,No,594.1,242.0,53.38,2.4549586776859504,No
67.0,1.0,0.0,116.0,35.82,210.7,86.0,18.63,219.2,6.0,1.94,7.2,83.0,8.09,179.7,No,No,452.0,No,616.8,291.0,64.48,2.1195876288659794,No
97.0,3.0,0.0,84.0,28.85,169.7,86.0,14.1,165.9,6.0,3.46,12.8,83.0,8.64,191.9,No,No,445.0,No,540.3,259.0,55.050000000000004,2.086100386100386,No
192.0,2.0,36.0,77.0,26.55,156.2,126.0,18.32,215.5,6.0,2.67,9.9,83.0,12.56,279.1,Yes,No,452.0,No,660.6999999999999,292.0,60.10000000000001,2.2626712328767122,Yes
72.0,1.0,39.0,98.0,15.78,92.8,115.0,23.05,271.2,7.0,1.57,5.8,83.0,7.52,167.1,Yes,No,445.0,No,536.9,303.0,47.919999999999995,1.7719471947194718,Yes
120.0,1.0,0.0,110.0,42.86,252.1,103.0,19.22,226.1,3.0,3.73,13.8,83.0,7.0,155.6,No,No,452.0,No,647.5999999999999,299.0,72.81,2.1658862876254177,No
192.0,4.0,0.0,101.0,37.67,221.6,50.0,24.24,285.2,6.0,3.43,12.7,83.0,7.53,167.4,No,No,452.0,No,686.9,240.0,72.87,2.862083333333333,No
129.0,1.0,27.0,89.0,33.42,196.6,95.0,15.35,180.6,5.0,1.78,6.6,83.0,11.03,245.0,Yes,No,547.0,No,628.8000000000001,272.0,61.580000000000005,2.311764705882353,Yes
129.0,0.0,0.0,118.0,56.83,334.3,104.0,16.33,192.1,6.0,2.81,10.4,83.0,8.59,191.0,No,No,547.0,Yes,727.8,311.0,84.56,2.340192926045016,No
146.0,0.0,0.0,77.0,32.18,189.3,128.0,13.25,155.9,3.0,2.0,7.4,83.0,8.37,186.0,No,No,547.0,No,538.6,291.0,55.8,1.8508591065292097,No
134.0,0.0,32.0,78.0,36.86,216.8,111.0,8.69,102.2,2.0,2.32,8.6,83.0,7.83,174.0,Yes,No,452.0,No,501.6,274.0,55.699999999999996,1.8306569343065695,Yes
99.0,1.0,0.0,106.0,24.75,145.6,106.0,8.36,98.3,5.0,2.94,10.9,83.0,10.39,230.8,No,No,452.0,No,485.59999999999997,300.0,46.44,1.6186666666666665,No
116.0,1.0,0.0,90.0,32.22,189.5,118.0,16.13,189.8,2.0,3.54,13.1,83.0,9.26,205.8,No,No,547.0,No,598.2,293.0,61.14999999999999,2.041638225255973,No
172.0,3.0,0.0,140.0,36.67,215.7,84.0,12.44,146.3,1.0,1.92,7.1,83.0,11.91,264.6,No,No,452.0,No,633.7,308.0,62.94,2.0574675324675327,No
98.0,2.0,0.0,82.0,23.14,136.1,118.0,13.29,156.3,5.0,2.73,10.1,83.0,7.15,158.8,No,No,445.0,No,461.3,288.0,46.309999999999995,1.6017361111111112,No
147.0,0.0,0.0,92.0,46.58,274.0,82.0,19.7,231.8,1.0,1.67,6.2,83.0,12.76,283.6,No,No,445.0,Yes,795.6000000000001,258.0,80.71000000000001,3.0837209302325586,No
90.0,0.0,0.0,103.0,24.75,145.6,137.0,16.75,197.1,4.0,2.84,10.5,83.0,13.25,294.5,No,No,452.0,No,647.7,327.0,57.59,1.9807339449541286,No
66.0,1.0,0.0,85.0,35.31,207.7,112.0,16.72,196.7,3.0,1.84,6.8,83.0,11.78,261.7,No,No,547.0,No,672.8999999999999,283.0,65.65,2.3777385159010596,No
105.0,2.0,0.0,109.0,23.9,140.6,51.0,15.18,178.6,3.0,1.84,6.8,83.0,9.76,217.0,No,No,547.0,No,543.0,246.0,50.68,2.207317073170732,No
79.0,3.0,0.0,97.0,44.49,261.7,48.0,17.9,210.6,3.0,1.62,6.0,83.0,11.55,256.7,No,No,445.0,Yes,735.0,231.0,75.56,3.1818181818181817,No
142.0,1.0,30.0,75.0,26.18,154.0,97.0,14.09,165.8,5.0,2.92,10.8,83.0,12.15,270.0,Yes,No,452.0,No,600.5999999999999,260.0,55.339999999999996,2.3099999999999996,Yes
15.0,2.0,0.0,101.0,22.98,135.2,79.0,12.96,152.5,5.0,2.27,8.4,83.0,10.12,224.8,No,No,452.0,No,520.9,268.0,48.33,1.9436567164179104,No
149.0,1.0,0.0,115.0,35.24,207.3,82.0,16.86,198.4,4.0,2.32,8.6,83.0,5.13,114.1,No,No,547.0,No,528.4000000000001,284.0,59.550000000000004,1.8605633802816905,No
139.0,0.0,25.0,96.0,23.51,138.3,79.0,6.85,80.6,8.0,2.24,8.3,83.0,7.37,163.7,Yes,No,452.0,No,390.90000000000003,266.0,39.97,1.4695488721804513,Yes
100.0,0.0,0.0,122.0,34.65,203.8,76.0,24.06,283.1,3.0,3.38,12.5,83.0,8.88,197.3,No,No,452.0,No,696.7,284.0,70.96999999999998,2.4531690140845073,No
113.0,1.0,0.0,55.0,31.62,186.0,105.0,20.18,237.4,6.0,3.29,12.2,83.0,6.66,148.1,No,No,452.0,No,583.7,249.0,61.74999999999999,2.3441767068273096,No
87.0,3.0,0.0,109.0,37.94,223.2,86.0,10.84,127.5,4.0,3.92,14.5,83.0,13.02,289.3,No,No,547.0,No,654.5,282.0,65.72,2.3209219858156027,No
78.0,3.0,0.0,116.0,12.75,75.0,87.0,21.14,248.7,6.0,2.57,9.5,83.0,7.92,176.0,No,No,445.0,No,509.2,292.0,44.38,1.7438356164383562,No
35.0,2.0,0.0,59.0,30.46,179.2,101.0,24.08,283.3,7.0,1.57,5.8,83.0,12.84,285.4,No,No,452.0,No,753.6999999999999,250.0,68.94999999999999,3.0147999999999997,No
69.0,3.0,0.0,88.0,24.41,143.6,86.0,12.05,141.8,5.0,2.92,10.8,83.0,8.73,194.0,No,No,452.0,No,490.2,262.0,48.11,1.8709923664122137,No
108.0,2.0,0.0,78.0,40.83,240.2,109.0,19.58,230.3,1.0,1.4,5.2,83.0,9.76,217.0,No,No,452.0,No,692.7,271.0,71.57000000000001,2.556088560885609,No
55.0,1.0,0.0,130.0,41.74,245.5,54.0,16.38,192.7,4.0,2.46,9.1,83.0,6.38,141.7,No,No,452.0,No,589.0,271.0,66.96,2.1734317343173433,No
39.0,1.0,0.0,110.0,31.82,187.2,116.0,9.75,114.7,5.0,3.56,13.2,83.0,4.71,104.7,No,No,445.0,No,419.79999999999995,314.0,49.84,1.3369426751592355,No
82.0,3.0,0.0,81.0,32.16,189.2,117.0,15.67,184.4,5.0,2.86,10.6,83.0,11.51,255.8,No,No,452.0,Yes,640.0000000000001,286.0,62.199999999999996,2.2377622377622384,No
146.0,3.0,0.0,101.0,34.92,205.4,77.0,11.47,134.9,2.0,2.78,10.3,83.0,13.97,310.5,No,No,452.0,No,661.0999999999999,263.0,63.14,2.5136882129277565,No
57.0,0.0,0.0,96.0,28.83,169.6,112.0,19.95,234.7,4.0,3.02,11.2,83.0,12.84,285.4,No,No,452.0,No,700.9,295.0,64.64,2.3759322033898305,No
130.0,0.0,0.0,70.0,21.13,124.3,99.0,23.01,270.7,6.0,0.95,3.5,83.0,10.78,239.5,No,No,547.0,No,638.0,258.0,55.870000000000005,2.4728682170542635,No
120.0,0.0,29.0,140.0,41.53,244.3,89.0,27.4,322.3,6.0,2.86,10.6,83.0,7.51,166.8,Yes,No,452.0,No,744.0000000000001,318.0,79.30000000000001,2.3396226415094343,Yes
107.0,1.0,25.0,91.0,42.26,248.6,115.0,10.14,119.3,1.0,3.24,12.0,83.0,8.74,194.3,Yes,No,547.0,No,574.2,290.0,64.38,1.9800000000000002,Yes
114.0,1.0,30.0,79.0,35.05,206.2,91.0,22.1,260.0,6.0,3.08,11.4,83.0,13.12,291.6,Yes,No,547.0,No,769.1999999999999,259.0,73.35,2.96988416988417,Yes
54.0,2.0,33.0,90.0,19.04,112.0,112.0,17.68,208.0,4.0,3.05,11.3,83.0,6.76,150.3,Yes,No,547.0,No,481.6,289.0,46.529999999999994,1.6664359861591695,Yes
191.0,1.0,0.0,104.0,27.54,162.0,120.0,20.5,241.2,7.0,2.94,10.9,83.0,9.47,210.4,No,No,445.0,No,624.5,314.0,60.449999999999996,1.9888535031847134,No
127.0,2.0,0.0,112.0,38.13,224.3,103.0,15.78,185.7,1.0,2.7,10.0,83.0,7.17,159.4,No,No,547.0,No,579.4,299.0,63.78000000000001,1.937792642140468,No
88.0,5.0,0.0,99.0,22.36,131.5,128.0,14.86,174.8,2.0,2.13,7.9,83.0,8.29,184.2,No,No,547.0,Yes,498.4,312.0,47.64,1.5974358974358973,No
177.0,1.0,0.0,112.0,44.28,246.7,79.0,13.65,164.3,2.0,3.05,11.3,83.0,8.64,199.9,No,Yes,452.0,Yes,622.1999999999999,276.0,69.61999999999999,2.2543478260869563,Yes
60.0,0.0,29.0,107.0,43.2,279.9,91.0,19.34,218.8,13.0,3.78,10.733333333333334,83.0,4.86,121.1,Yes,Yes,445.0,Yes,630.5333333333333,294.0,71.18,2.144671201814059,Yes
112.0,5.0,0.0,98.0,19.02,120.9,139.0,10.69,161.26666666666665,4.0,3.81,14.1,83.0,6.61,143.8,No,No,452.0,Yes,440.06666666666666,324.0,40.13,1.3582304526748972,No
129.0,0.0,0.0,111.0,54.83,281.90000000000003,105.0,16.33,195.1,6.0,2.81,10.4,83.0,8.59,199.0,No,No,547.0,Yes,686.4,305.0,82.56,2.2504918032786883,No
117.0,1.0,0.0,116.0,47.86,302.4,85.0,23.07,272.6,2.0,2.7,10.0,83.0,6.89,145.2,No,Yes,452.0,Yes,730.2,286.0,80.52000000000001,2.5531468531468535,Yes
76.0,1.0,0.0,74.0,45.46,273.3,119.0,22.41,265.6,7.0,3.24,12.0,83.0,7.43,170.2,No,Yes,452.0,Yes,721.1000000000001,283.0,78.54,2.548056537102474,Yes
107.0,1.0,0.0,68.0,48.13,310.9,83.0,15.39,196.8,5.0,3.56,13.2,83.0,6.66,143.1,No,No,452.0,Yes,664.0,239.0,73.74000000000001,2.778242677824268,No
121.0,0.0,0.0,123.0,23.62,127.8,82.0,18.05,188.6,10.0,3.59,13.3,83.0,9.4,217.8,No,No,452.0,Yes,547.5,298.0,54.66,1.837248322147651,No
201.0,1.0,0.0,103.0,37.4,222.9,91.0,24.42,289.1,4.0,3.02,11.2,83.0,11.31,254.3,No,No,452.0,Yes,777.5,281.0,76.14999999999999,2.7669039145907472,No
133.0,2.0,12.0,78.0,28.58,185.0,117.0,17.8,221.4,6.0,3.81,14.1,83.0,10.08,225.1,Yes,No,445.0,Yes,645.6,284.0,60.269999999999996,2.2732394366197184,Yes
47.0,1.0,28.0,94.0,24.02,141.3,108.0,14.28,168.0,2.0,2.11,7.8,84.0,5.11,113.5,Yes,No,445.0,No,430.6,288.0,45.519999999999996,1.495138888888889,Yes
58.0,2.0,0.0,107.0,40.61,238.9,88.0,15.91,187.2,3.0,3.19,11.8,84.0,8.15,181.1,No,No,452.0,No,619.0,282.0,67.86,2.1950354609929077,No
163.0,4.0,0.0,56.0,30.38,178.7,79.0,18.33,215.7,2.0,2.86,10.6,84.0,6.87,152.7,No,No,547.0,No,557.6999999999999,221.0,58.43999999999999,2.5235294117647054,No
109.0,2.0,0.0,85.0,45.63,268.4,131.0,12.8,150.6,8.0,2.62,9.7,84.0,13.41,297.9,No,Yes,452.0,Yes,726.6,308.0,74.46000000000001,2.3590909090909093,Yes
83.0,1.0,0.0,120.0,22.51,132.4,101.0,10.34,121.6,2.0,2.32,8.6,84.0,8.9,197.7,No,No,547.0,No,460.3,307.0,44.07,1.4993485342019544,No
87.0,0.0,0.0,83.0,40.8,240.0,106.66666666666667,11.4,134.1,2.0,2.51,9.3,84.0,8.51,189.1,No,No,452.0,Yes,572.5,275.6666666666667,63.21999999999999,2.0767835550181375,No
63.0,3.0,0.0,118.0,19.91,117.1,90.0,21.22,249.6,4.0,3.0,11.1,84.0,7.3,162.2,No,No,445.0,No,540.0,296.0,51.42999999999999,1.8243243243243243,No
64.0,3.0,0.0,117.0,21.1,124.1,108.0,16.39,192.8,5.0,1.73,6.4,84.0,7.33,162.9,No,No,445.0,No,486.19999999999993,314.0,46.55,1.5484076433121017,No
72.0,0.0,0.0,97.0,18.55,109.1,96.0,9.83,115.7,6.0,2.24,8.3,84.0,13.31,295.8,No,No,452.0,No,528.9,283.0,43.93000000000001,1.8689045936395758,No
46.0,3.0,0.0,111.0,33.86,199.2,83.0,14.88,175.1,2.0,2.75,10.2,84.0,9.48,210.6,No,No,547.0,No,595.1,280.0,60.97,2.1253571428571427,No
148.0,1.0,14.0,137.0,15.91,93.6,72.0,16.47,193.8,5.0,4.73,17.5,84.0,6.52,144.9,Yes,No,547.0,No,449.79999999999995,298.0,43.629999999999995,1.5093959731543622,Yes
134.0,6.0,0.0,108.0,34.8,204.7,105.0,12.16,143.1,4.0,2.97,11.0,84.0,7.46,165.8,No,No,452.0,No,524.5999999999999,301.0,57.38999999999999,1.7428571428571427,No
94.0,4.0,0.0,105.0,26.84,157.9,101.0,13.18,155.0,5.0,2.16,8.0,84.0,8.53,189.6,No,No,445.0,Yes,510.5,295.0,50.709999999999994,1.730508474576271,No
122.0,2.0,0.0,98.0,41.45,243.8,72.0,7.13,83.9,8.0,3.7,13.7,84.0,8.09,179.8,No,No,452.0,No,521.2,262.0,60.370000000000005,1.9893129770992368,No
98.0,2.0,21.0,98.0,10.98,64.6,86.0,14.97,176.1,0.0,0.0,0.0,84.0,11.02,244.8,Yes,No,445.0,No,485.5,268.0,36.97,1.8115671641791045,Yes
137.0,2.0,0.0,88.0,35.0,205.9,86.0,17.79,209.3,4.0,3.92,14.5,84.0,13.05,289.9,No,No,445.0,No,719.6,262.0,69.76,2.7465648854961833,No
111.0,3.0,0.0,97.0,43.5,255.9,129.0,17.35,204.1,5.0,3.32,12.3,84.0,7.71,171.3,No,No,452.0,No,643.5999999999999,315.0,71.88,2.0431746031746028,No
158.0,1.0,0.0,126.0,34.34,202.0,86.0,13.9,163.5,6.0,2.81,10.4,84.0,8.79,195.4,No,No,445.0,No,571.3,302.0,59.84,1.8917218543046357,No
136.0,3.0,0.0,89.0,33.93,199.6,96.0,17.97,211.4,4.0,2.97,11.0,84.0,3.26,72.4,No,Yes,445.0,Yes,494.4,273.0,58.129999999999995,1.810989010989011,Yes
76.0,1.0,0.0,66.0,46.46,273.3,121.0,22.41,263.6,7.0,3.24,12.0,84.0,7.43,165.2,No,Yes,452.0,Yes,714.1000000000001,278.0,79.54,2.5687050359712233,Yes
80.0,4.0,31.0,92.0,28.29,166.4,74.0,20.26,238.3,4.0,2.89,10.7,84.0,6.78,150.7,Yes,No,445.0,No,566.1000000000001,254.0,58.22,2.2287401574803156,Yes
137.0,2.0,0.0,122.0,35.09,206.4,102.0,10.88,128.0,5.0,2.38,8.8,84.0,8.75,194.5,No,No,547.0,No,537.6999999999999,313.0,57.10000000000001,1.7178913738019168,No
139.0,2.0,25.0,112.0,16.35,96.2,70.0,15.21,178.9,10.0,3.48,12.9,84.0,8.19,182.1,Yes,No,547.0,No,470.1,276.0,43.23,1.7032608695652174,Yes
147.0,1.0,0.0,95.0,34.9,205.3,128.0,14.17,166.7,4.0,2.11,7.8,84.0,10.83,240.6,No,No,445.0,No,620.4,311.0,62.01,1.994855305466238,No
135.0,2.0,24.0,54.0,21.71,127.7,105.0,18.28,215.0,4.0,1.57,5.8,84.0,10.54,234.3,Yes,Yes,547.0,No,582.8,247.0,52.1,2.3595141700404856,Yes
117.0,1.0,0.0,100.0,9.21,54.2,84.0,25.77,303.2,2.0,2.32,8.6,84.0,7.73,171.8,No,Yes,547.0,Yes,537.8000000000001,270.0,45.03000000000001,1.9918518518518522,Yes
125.0,0.0,0.0,78.0,50.73,298.4,142.0,22.99,270.5,2.0,3.29,12.2,84.0,4.83,107.3,No,Yes,452.0,Yes,688.4,306.0,81.84,2.249673202614379,Yes
111.0,4.0,0.0,128.0,30.07,176.9,56.0,8.74,102.8,2.0,2.84,10.5,84.0,9.62,213.7,No,No,547.0,Yes,503.9,270.0,51.269999999999996,1.8662962962962961,No
96.0,3.0,33.0,115.0,31.16,183.3,87.0,17.12,201.4,15.0,2.81,10.4,84.0,7.98,177.4,Yes,No,452.0,No,572.5,301.0,59.07000000000001,1.9019933554817277,Yes
81.0,2.0,0.0,80.0,29.44,173.2,94.0,20.08,236.2,6.0,3.19,11.8,84.0,10.81,240.2,No,No,452.0,No,661.3999999999999,264.0,63.519999999999996,2.50530303030303,No
143.0,0.0,0.0,99.0,37.96,223.3,128.0,14.2,167.1,4.0,1.22,4.5,84.0,9.14,203.0,No,No,452.0,Yes,597.9,315.0,62.519999999999996,1.898095238095238,No
68.0,2.0,0.0,80.0,24.41,143.6,65.0,11.42,134.3,5.0,4.19,15.5,84.0,9.7,215.6,No,No,547.0,No,509.0,234.0,49.72,2.175213675213675,No
77.0,1.0,24.0,74.0,25.4,149.4,72.0,10.53,123.9,6.0,2.73,10.1,84.0,7.84,174.3,Yes,No,547.0,No,457.70000000000005,236.0,46.49999999999999,1.939406779661017,Yes
98.0,1.0,19.0,87.0,18.79,110.5,97.0,19.36,227.8,4.0,2.97,11.0,84.0,10.96,243.6,Yes,No,445.0,No,592.9,272.0,52.08,2.179779411764706,Yes
133.0,4.0,0.0,133.0,37.59,221.1,140.0,13.62,160.2,3.0,2.27,8.4,84.0,7.28,161.8,No,No,445.0,No,551.4999999999999,360.0,60.760000000000005,1.531944444444444,No
52.0,4.0,0.0,110.0,26.35,155.0,104.0,11.34,133.4,4.0,1.89,7.0,84.0,7.92,176.1,No,No,452.0,Yes,471.5,302.0,47.5,1.5612582781456954,No
71.0,0.0,0.0,110.0,47.41,278.9,67.0,16.17,190.2,7.0,3.16,11.7,84.0,11.48,255.2,No,No,452.0,Yes,736.0,268.0,78.22,2.746268656716418,No
44.0,0.0,0.0,117.0,34.78,204.6,94.0,17.44,205.2,5.0,2.89,10.7,84.0,7.41,164.6,No,No,445.0,No,585.1,300.0,62.519999999999996,1.9503333333333335,No
122.0,2.0,28.0,62.0,28.22,166.0,88.0,19.88,233.9,3.0,2.08,7.7,84.0,7.65,170.1,Yes,No,547.0,No,577.7,237.0,57.82999999999999,2.437552742616034,Yes
109.0,2.0,0.0,84.0,43.63,280.4,126.0,13.8,147.6,8.0,2.62,9.7,84.0,13.41,292.9,No,Yes,452.0,Yes,730.6,302.0,73.46000000000001,2.419205298013245,Yes
147.0,0.0,0.0,89.0,47.58,290.0,86.0,20.7,239.8,0.0,1.67,6.2,84.0,12.76,283.6,No,No,445.0,Yes,819.6,259.0,82.71000000000001,3.1644787644787646,No
124.0,3.0,0.0,65.0,25.83,171.8,117.0,17.27,191.2,1.0,2.7,10.0,84.0,7.59,173.7,No,Yes,547.0,Yes,546.7,267.0,53.39,2.047565543071161,Yes
76.0,5.0,0.0,82.0,22.05,119.7,76.0,15.09,190.5,4.0,2.03,7.5,84.0,10.3,243.9,No,No,547.0,Yes,561.6,246.0,49.47,2.282926829268293,No
49.0,2.0,0.0,91.0,41.43,231.8,117.0,17.76,209.9,5.0,4.21,15.6,84.0,7.55,170.8,No,Yes,452.0,Yes,628.1,297.0,70.94999999999999,2.1148148148148147,Yes
68.0,5.0,0.0,85.0,29.56,179.1,81.0,14.18,142.0,9.0,2.97,11.0,84.0,8.54,194.7,No,No,452.0,Yes,526.8,259.0,55.24999999999999,2.033976833976834,No
71.0,0.0,0.0,105.0,46.41,273.9,71.0,15.17,196.2,6.0,3.16,11.7,84.0,11.48,270.2,No,No,452.0,Yes,752.0,266.0,76.22,2.827067669172932,No
128.0,1.0,0.0,128.0,39.74,220.9,76.0,24.72,298.6,6.0,1.49,5.5,84.0,8.62,196.5,No,No,445.0,Yes,721.5,294.0,74.57000000000001,2.454081632653061,No
72.0,0.0,0.0,102.0,28.31,166.5,103.0,22.19,261.0,5.0,3.59,13.3,85.0,11.82,262.7,No,No,452.0,No,703.5,295.0,65.91,2.3847457627118644,No
179.0,4.0,38.0,78.0,37.42,220.1,71.0,19.92,234.3,4.0,2.73,10.1,85.0,10.68,237.3,Yes,Yes,452.0,No,701.8000000000001,238.0,70.75000000000001,2.9487394957983195,Yes
5.0,3.0,0.0,106.0,33.86,199.2,12.0,15.92,187.3,3.0,3.59,13.3,85.0,9.63,214.0,No,No,452.0,No,613.8,206.0,63.0,2.979611650485437,No
73.0,0.0,0.0,130.0,29.82,175.4,105.0,21.09,248.1,4.0,3.29,12.2,85.0,5.51,122.4,No,No,452.0,No,558.1,324.0,59.709999999999994,1.722530864197531,No
74.0,2.0,0.0,83.0,14.57,85.7,67.0,21.05,247.7,5.0,2.73,10.1,85.0,6.41,142.4,No,No,452.0,No,485.9,240.0,44.76,2.024583333333333,No
144.0,1.0,11.0,98.0,48.26,213.16666666666666,109.0,16.32,192.0,4.0,2.7,10.0,85.0,8.83,196.3,Yes,No,452.0,No,611.4666666666667,296.0,76.11,2.0657657657657658,Yes
119.0,0.0,24.0,94.0,36.92,217.2,52.0,11.79,138.7,4.0,3.05,11.3,85.0,6.27,139.3,Yes,No,445.0,No,506.5,235.0,58.03,2.15531914893617,Yes
